order_item_id,order_id,menu_id,quantity
25002,447,320,1
25003,12539,473,3
25004,11881,174,2
25005,5776,114,4
25006,15534,224,4
25007,7516,324,4
25008,13854,142,4
25009,18984,299,4
25010,1082,8,3
25011,9513,53,1
25012,51,72,3
25013,8108,30,3
25014,5967,157,1
25015,19310,111,1
25016,4976,419,1
25017,10782,131,1
25018,4303,195,1
25019,1219,78,3
25020,5156,184,1
25021,17645,268,3
25022,2488,189,1
25023,1641,496,1
25024,7336,409,3
25025,3490,160,1
25026,5026,173,3
25027,10246,149,2
25028,18163,22,1
25029,609,383,2
25030,2177,5,2
25031,16683,202,4
25032,15779,135,3
25033,10098,15,1
25034,6445,164,4
25035,1049,398,4
25036,5862,136,1
25037,8918,346,4
25038,3617,338,1
25039,13023,347,2
25040,16124,207,1
25041,10333,30,3
25042,9516,37,1
25043,3105,136,2
25044,10917,329,1
25045,14938,417,2
25046,13359,323,4
25047,10384,421,4
25048,14264,490,2
25049,17909,171,2
25050,4244,128,1
25051,14563,469,3
25052,12462,423,4
25053,3625,442,4
25054,3512,400,4
25055,3655,213,3
25056,18033,294,2
25057,7417,134,1
25058,8003,430,2
25059,17535,95,3
25060,6353,11,4
25061,1520,380,3
25062,4775,35,2
25063,17937,65,3
25064,19462,85,3
25065,941,304,2
25066,17636,277,4
25067,4581,282,3
25068,5208,179,2
25069,16532,422,2
25070,1812,276,4
25071,4191,166,1
25072,19475,320,2
25073,15597,109,1
25074,10969,258,3
25075,8962,310,3
25076,4481,122,1
25077,12436,385,3
25078,12103,62,3
25079,2325,257,4
25080,5652,222,3
25081,8383,409,3
25082,18321,125,3
25083,2991,490,2
25084,11994,57,4
25085,18896,156,1
25086,7599,350,2
25087,17120,484,3
25088,6296,104,3
25089,7122,373,2
25090,14333,374,2
25091,18529,170,2
25092,16477,231,4
25093,16149,142,2
25094,13755,12,1
25095,17570,138,3
25096,11193,444,2
25097,7085,30,4
25098,5246,472,4
25099,17331,471,2
25100,3029,90,4
25101,9944,495,3
25102,2422,32,1
25103,9808,471,2
25104,15611,225,2
25105,7075,472,3
25106,7944,270,3
25107,13381,16,1
25108,7543,174,2
25109,17350,119,1
25110,18895,18,2
25111,19748,15,2
25112,9334,69,1
25113,8765,38,4
25114,2568,82,1
25115,2391,462,3
25116,1836,66,2
25117,15036,189,3
25118,11160,21,3
25119,12651,496,4
25120,10910,269,4
25121,13007,111,2
25122,950,260,4
25123,18262,93,1
25124,9493,131,4
25125,7910,430,2
25126,5408,468,4
25127,14992,202,4
25128,471,5,2
25129,13509,269,1
25130,5441,407,1
25131,2934,309,3
25132,19155,17,3
25133,3373,208,1
25134,2349,251,1
25135,9141,233,3
25136,15080,433,4
25137,10371,91,4
25138,7786,256,4
25139,16014,163,1
25140,8004,350,1
25141,3739,257,2
25142,8137,274,4
25143,15942,31,4
25144,3648,341,1
25145,8502,339,4
25146,14490,472,3
25147,15501,98,3
25148,10469,71,2
25149,3432,325,1
25150,8170,2,2
25151,16704,140,4
25152,11248,382,2
25153,13105,442,3
25154,13625,470,3
25155,16617,285,1
25156,10065,259,4
25157,8866,93,4
25158,5985,61,1
25159,4364,262,3
25160,673,116,4
25161,10089,32,1
25162,2263,281,2
25163,17312,158,4
25164,3248,276,4
25165,15472,113,1
25166,8738,151,2
25167,3716,257,4
25168,9989,35,3
25169,6900,333,2
25170,8255,153,1
25171,16459,462,1
25172,3757,11,2
25173,18831,165,1
25174,4834,464,2
25175,9302,433,1
25176,12969,380,2
25177,5387,79,1
25178,8623,271,2
25179,14980,202,2
25180,10473,30,4
25181,16919,232,2
25182,5975,420,3
25183,5290,106,1
25184,18369,407,1
25185,18008,457,1
25186,5610,278,3
25187,19230,101,4
25188,18481,123,2
25189,19580,170,1
25190,2259,390,4
25191,10710,49,1
25192,2320,182,1
25193,9988,115,4
25194,12266,221,4
25195,9652,49,1
25196,3063,492,3
25197,1462,479,4
25198,2971,281,3
25199,19088,290,2
25200,2750,114,4
25201,14017,82,3
25202,17269,264,3
25203,7198,161,3
25204,14939,61,4
25205,4569,309,1
25206,11670,451,4
25207,1123,263,3
25208,18373,345,2
25209,17359,10,4
25210,19265,213,1
25211,2898,411,4
25212,8158,406,4
25213,18927,463,1
25214,6698,40,1
25215,15502,281,3
25216,18800,294,2
25217,18893,52,2
25218,118,81,3
25219,2277,363,3
25220,12713,35,4
25221,9407,451,4
25222,14508,105,4
25223,4432,421,1
25224,1796,44,2
25225,19393,368,3
25226,7367,409,4
25227,7896,283,1
25228,14650,415,3
25229,4165,157,2
25230,9679,56,3
25231,5211,48,1
25232,19444,293,4
25233,1209,224,2
25234,14731,225,1
25235,945,431,3
25236,9686,490,2
25237,17459,98,4
25238,11423,198,2
25239,8436,217,4
25240,16742,443,1
25241,4188,492,4
25242,9649,114,2
25243,18785,119,3
25244,2377,24,2
25245,3302,388,4
25246,11381,251,2
25247,17326,314,4
25248,2504,275,1
25249,11925,63,2
25250,14547,110,3
25251,5828,338,3
25252,7784,45,2
25253,15004,384,1
25254,13176,94,4
25255,6811,77,4
25256,11785,28,4
25257,10001,25,2
25258,18920,402,3
25259,19494,288,3
25260,9319,366,4
25261,12197,310,3
25262,18769,402,2
25263,15711,107,1
25264,3192,27,3
25265,9402,458,4
25266,18482,261,1
25267,16899,128,2
25268,8817,281,3
25269,15183,406,1
25270,14572,213,3
25271,16508,204,2
25272,7078,117,1
25273,9513,269,1
25274,13141,24,4
25275,8252,463,4
25276,890,439,3
25277,19059,93,1
25278,7891,210,1
25279,15005,110,1
25280,13803,431,1
25281,14339,242,2
25282,16269,142,4
25283,2372,345,4
25284,6515,231,2
25285,13413,300,3
25286,16706,109,3
25287,17450,286,4
25288,3734,463,4
25289,15576,30,2
25290,9542,379,3
25291,3423,374,3
25292,16649,305,2
25293,15187,210,1
25294,15792,343,4
25295,952,9,3
25296,4788,303,2
25297,19753,300,3
25298,12140,96,1
25299,8170,407,3
25300,2449,370,1
25301,19512,333,1
25302,5680,337,1
25303,19947,209,3
25304,10463,389,1
25305,10842,154,1
25306,2911,229,2
25307,9964,146,2
25308,14794,285,4
25309,7041,33,1
25310,6210,239,2
25311,14517,80,1
25312,4810,454,2
25313,12788,204,4
25314,7498,173,1
25315,10086,57,1
25316,764,378,4
25317,16509,420,4
25318,19707,400,3
25319,13198,252,2
25320,2856,254,1
25321,1256,377,4
25322,51,230,3
25323,6949,450,1
25324,4915,366,3
25325,3485,158,3
25326,8609,313,2
25327,6265,419,3
25328,17651,306,2
25329,10713,185,3
25330,15962,239,2
25331,8726,494,4
25332,883,484,3
25333,19179,301,2
25334,5940,376,1
25335,19809,131,4
25336,18349,185,1
25337,9645,272,4
25338,17757,321,2
25339,5446,374,1
25340,7136,297,4
25341,8339,362,4
25342,4470,176,2
25343,12470,127,3
25344,17716,349,2
25345,18166,3,2
25346,16864,136,1
25347,6259,239,1
25348,6833,315,3
25349,15581,17,1
25350,14335,170,3
25351,5815,14,2
25352,4039,245,1
25353,12852,56,2
25354,12155,260,2
25355,4361,294,3
25356,11873,249,4
25357,19876,98,1
25358,13291,347,1
25359,12838,179,3
25360,18286,41,1
25361,9965,317,3
25362,11955,27,3
25363,11823,190,3
25364,3184,341,2
25365,17015,44,1
25366,18906,137,4
25367,14579,190,1
25368,3351,204,4
25369,3459,203,2
25370,5328,96,4
25371,15192,319,3
25372,12833,418,3
25373,3988,101,2
25374,10677,439,1
25375,19562,157,4
25376,18074,297,4
25377,16182,119,4
25378,8920,286,4
25379,13439,437,2
25380,16758,30,1
25381,11253,204,1
25382,921,372,4
25383,7234,144,3
25384,12701,488,3
25385,6813,29,4
25386,1133,370,2
25387,11973,366,4
25388,11871,42,4
25389,2589,391,2
25390,17443,174,3
25391,17288,116,3
25392,11159,129,1
25393,4925,148,2
25394,8205,172,4
25395,4700,120,2
25396,9484,258,3
25397,6476,371,1
25398,18731,332,1
25399,18125,323,4
25400,15613,457,1
25401,7555,193,1
25402,17544,292,1
25403,16747,311,3
25404,6378,377,2
25405,11975,414,3
25406,5376,248,1
25407,1428,414,1
25408,16533,369,1
25409,18661,14,4
25410,2937,432,2
25411,13721,160,2
25412,2879,33,4
25413,8812,224,4
25414,17224,460,2
25415,12990,57,2
25416,15380,274,4
25417,12338,215,1
25418,203,119,3
25419,18179,312,1
25420,332,79,1
25421,12732,99,3
25422,2089,252,3
25423,901,48,1
25424,9970,500,3
25425,825,452,2
25426,14411,360,3
25427,8106,203,3
25428,19186,30,1
25429,18661,353,1
25430,2359,47,2
25431,16462,40,4
25432,14455,320,3
25433,9793,310,2
25434,4288,188,3
25435,1765,385,2
25436,17671,277,4
25437,5827,156,4
25438,18854,295,3
25439,10082,393,1
25440,5299,466,3
25441,18003,417,2
25442,13023,158,2
25443,9065,82,1
25444,4782,320,4
25445,7427,360,2
25446,19543,298,3
25447,6236,380,4
25448,18895,16,3
25449,908,276,2
25450,8976,48,3
25451,6605,75,4
25452,17149,180,2
25453,3608,210,3
25454,1061,337,3
25455,13317,243,4
25456,2026,118,2
25457,3524,199,4
25458,10458,48,3
25459,11819,158,3
25460,11446,282,1
25461,6269,155,3
25462,19882,4,1
25463,3742,84,3
25464,10755,421,1
25465,2429,478,2
25466,2720,287,2
25467,3209,337,4
25468,17832,93,4
25469,3755,29,4
25470,15565,338,3
25471,13432,70,1
25472,2999,378,3
25473,18718,231,1
25474,5055,42,3
25475,10157,468,4
25476,1388,418,2
25477,19852,429,1
25478,10543,277,4
25479,7727,366,4
25480,5329,204,1
25481,2249,44,3
25482,12808,278,4
25483,10433,110,1
25484,5191,311,4
25485,1363,261,4
25486,6363,477,4
25487,87,76,4
25488,8036,258,4
25489,11048,95,3
25490,17421,469,2
25491,2372,345,2
25492,12455,435,2
25493,18661,476,4
25494,18574,307,1
25495,2052,393,2
25496,4893,165,2
25497,12173,110,3
25498,15832,435,2
25499,9522,323,3
25500,18640,424,2
25501,4834,108,4
25502,1700,180,4
25503,11078,202,2
25504,9167,497,2
25505,19694,379,2
25506,12448,350,4
25507,7767,212,4
25508,14253,17,4
25509,7000,161,2
25510,15308,156,1
25511,10940,304,4
25512,18782,46,3
25513,16426,423,3
25514,17284,262,1
25515,1673,372,2
25516,16463,119,2
25517,15589,432,3
25518,2890,132,2
25519,11781,138,2
25520,13691,388,2
25521,509,385,2
25522,3960,89,1
25523,5227,489,2
25524,7673,428,1
25525,14353,309,4
25526,7212,385,3
25527,2121,429,1
25528,17482,17,3
25529,5339,257,1
25530,15691,266,3
25531,6274,20,1
25532,5250,480,2
25533,7108,491,2
25534,15025,390,2
25535,7163,60,2
25536,16716,77,2
25537,9555,147,2
25538,16683,292,1
25539,5306,356,4
25540,9874,217,2
25541,9442,194,3
25542,12048,317,1
25543,9755,398,2
25544,14367,45,1
25545,10524,397,1
25546,6729,163,4
25547,17918,411,2
25548,15717,222,4
25549,17410,454,1
25550,10754,32,4
25551,3856,61,3
25552,3457,362,3
25553,19970,279,2
25554,265,409,3
25555,13123,337,1
25556,17768,99,3
25557,8632,70,1
25558,17979,204,4
25559,4072,320,3
25560,14176,324,3
25561,14677,440,2
25562,9441,468,1
25563,7741,136,1
25564,8348,272,3
25565,9471,294,4
25566,13878,226,3
25567,3476,165,1
25568,13928,149,2
25569,12188,311,1
25570,19973,355,4
25571,4626,22,2
25572,10438,384,3
25573,16894,491,1
25574,11627,26,1
25575,18561,115,4
25576,16071,183,2
25577,16224,6,3
25578,14504,75,4
25579,4444,479,4
25580,19373,64,2
25581,1731,79,2
25582,11832,341,1
25583,11689,189,1
25584,184,493,3
25585,3738,450,1
25586,11934,363,4
25587,14850,361,3
25588,10962,50,1
25589,11751,2,2
25590,1441,327,1
25591,1911,416,4
25592,19899,258,2
25593,15273,5,1
25594,17824,367,3
25595,10578,35,3
25596,19552,104,4
25597,1730,276,2
25598,8606,37,4
25599,18109,399,2
25600,13070,257,4
25601,17130,88,2
25602,2442,121,2
25603,9926,81,1
25604,7100,135,3
25605,8802,307,4
25606,16462,127,1
25607,4743,387,1
25608,9773,122,3
25609,2599,309,4
25610,15928,485,1
25611,6203,301,1
25612,2453,337,2
25613,1310,350,4
25614,3681,371,3
25615,12773,79,3
25616,8929,242,1
25617,2538,226,1
25618,13430,407,4
25619,7847,142,2
25620,10709,93,4
25621,4470,313,3
25622,14770,154,2
25623,7563,335,2
25624,7745,54,2
25625,8868,109,2
25626,13383,224,1
25627,13814,99,1
25628,6558,24,2
25629,11503,207,4
25630,1993,382,2
25631,11353,53,3
25632,15407,253,3
25633,15539,182,4
25634,1421,145,2
25635,15066,403,3
25636,7854,169,1
25637,10698,212,4
25638,1088,450,4
25639,3206,331,3
25640,19596,264,3
25641,7808,211,3
25642,4511,471,1
25643,6191,340,4
25644,16300,161,3
25645,13394,45,4
25646,6116,31,2
25647,9493,257,3
25648,360,253,1
25649,6984,294,1
25650,13162,173,2
25651,8852,498,4
25652,17601,357,3
25653,3836,437,4
25654,12560,108,3
25655,19821,71,4
25656,8332,88,1
25657,3116,407,2
25658,3322,403,3
25659,4256,103,1
25660,7302,319,3
25661,9922,496,4
25662,5536,447,3
25663,4671,196,3
25664,9119,327,1
25665,15904,43,3
25666,1770,88,3
25667,7892,27,2
25668,10183,252,4
25669,8700,5,3
25670,5840,473,4
25671,1471,431,3
25672,4866,444,2
25673,2667,42,2
25674,13209,258,1
25675,4724,457,2
25676,12558,405,4
25677,3556,128,2
25678,4337,268,4
25679,1859,54,1
25680,12732,460,2
25681,5774,468,1
25682,14257,377,2
25683,2300,434,4
25684,14159,218,4
25685,1737,379,4
25686,6160,119,4
25687,17963,183,4
25688,4238,472,3
25689,11225,3,2
25690,9512,412,4
25691,16663,260,3
25692,11535,79,2
25693,7294,289,3
25694,10357,452,1
25695,16141,74,1
25696,2191,460,2
25697,19033,121,3
25698,8064,464,3
25699,19863,143,3
25700,8021,171,3
25701,1239,20,3
25702,13084,429,2
25703,6697,38,2
25704,16526,343,3
25705,17821,55,4
25706,18108,344,2
25707,3044,201,3
25708,18355,163,4
25709,310,66,2
25710,17260,423,3
25711,8213,157,3
25712,19789,220,1
25713,3305,314,4
25714,15119,323,2
25715,19456,427,1
25716,5878,153,3
25717,5461,227,4
25718,8501,486,2
25719,15107,403,2
25720,7288,104,3
25721,17578,229,2
25722,158,448,2
25723,19684,77,2
25724,6094,64,1
25725,12037,472,2
25726,13033,439,1
25727,9792,119,2
25728,15312,8,4
25729,8727,87,2
25730,15348,63,3
25731,17744,51,1
25732,15997,237,4
25733,11849,336,3
25734,1295,152,4
25735,15601,415,3
25736,1792,399,1
25737,2268,472,4
25738,16079,84,2
25739,2587,112,3
25740,13407,247,3
25741,15026,108,3
25742,15075,198,1
25743,9413,63,1
25744,16056,244,2
25745,8795,488,2
25746,4100,332,1
25747,930,185,3
25748,7452,283,2
25749,9495,120,1
25750,16138,299,3
25751,12738,323,4
25752,17285,456,4
25753,3759,348,3
25754,10573,280,2
25755,10516,328,1
25756,17669,372,1
25757,15013,203,4
25758,924,461,1
25759,18686,80,3
25760,1555,111,2
25761,17843,429,3
25762,6280,405,3
25763,13494,290,3
25764,8430,451,3
25765,2990,252,4
25766,14109,116,2
25767,8131,145,2
25768,15993,56,4
25769,16321,270,1
25770,3529,171,3
25771,15443,53,3
25772,3450,474,2
25773,4904,322,3
25774,345,190,4
25775,14246,262,2
25776,9151,259,2
25777,18697,114,4
25778,13936,402,4
25779,7388,367,4
25780,10562,253,2
25781,10914,314,2
25782,11234,25,2
25783,19909,257,1
25784,1217,466,3
25785,15166,363,1
25786,12078,24,4
25787,5408,140,1
25788,11167,127,3
25789,8020,296,1
25790,5499,468,3
25791,9403,236,1
25792,1530,367,4
25793,13794,251,3
25794,4851,238,1
25795,5283,258,4
25796,10169,291,3
25797,1016,178,4
25798,2626,350,4
25799,13360,108,4
25800,13397,126,3
25801,2449,274,3
25802,6034,361,2
25803,6605,373,1
25804,16093,427,2
25805,14927,120,2
25806,3885,414,2
25807,4675,70,3
25808,18687,45,2
25809,16549,390,3
25810,13086,158,3
25811,7572,341,3
25812,10600,303,4
25813,6854,436,3
25814,4810,309,4
25815,3042,74,3
25816,16994,384,3
25817,2889,356,1
25818,6409,101,1
25819,7405,383,1
25820,7474,324,1
25821,2398,62,4
25822,11642,144,3
25823,4529,211,1
25824,19875,352,1
25825,4930,491,3
25826,13908,210,1
25827,2838,120,3
25828,18099,453,2
25829,10730,443,1
25830,6928,298,4
25831,7846,11,3
25832,16419,480,3
25833,15971,86,2
25834,6498,234,2
25835,11844,495,1
25836,8730,15,2
25837,14300,121,4
25838,2274,227,2
25839,11750,427,3
25840,4056,32,3
25841,404,125,4
25842,5792,415,4
25843,9345,359,4
25844,6399,138,3
25845,886,194,3
25846,16212,452,2
25847,16450,244,4
25848,19571,240,2
25849,13948,488,2
25850,6461,48,3
25851,14983,83,4
25852,4107,482,3
25853,5370,13,3
25854,11804,211,4
25855,3736,392,1
25856,11902,70,2
25857,8210,201,3
25858,298,249,1
25859,6322,74,1
25860,10597,364,4
25861,7626,205,1
25862,12779,135,2
25863,305,442,1
25864,2462,232,2
25865,7108,97,3
25866,17197,440,2
25867,17717,314,4
25868,5175,65,4
25869,869,391,2
25870,9963,217,4
25871,11803,187,1
25872,14802,154,3
25873,17846,24,2
25874,7968,346,4
25875,3447,421,2
25876,8106,332,2
25877,14316,318,4
25878,9178,420,2
25879,2505,230,4
25880,9860,44,4
25881,3793,296,1
25882,13597,401,4
25883,7580,78,2
25884,12485,391,2
25885,17731,36,1
25886,261,183,3
25887,9089,322,3
25888,1171,381,1
25889,4942,201,2
25890,13041,453,2
25891,11705,103,1
25892,13693,198,1
25893,17658,358,4
25894,7585,147,2
25895,8942,435,1
25896,17660,471,3
25897,16278,298,2
25898,11063,106,3
25899,5794,48,2
25900,96,452,2
25901,15319,102,3
25902,12120,89,4
25903,8498,457,3
25904,13661,282,4
25905,10382,256,2
25906,17336,422,4
25907,704,281,2
25908,5842,351,1
25909,11280,225,3
25910,19392,162,1
25911,10884,111,4
25912,2284,365,1
25913,7881,301,3
25914,3635,343,1
25915,12326,130,2
25916,14314,402,2
25917,5868,436,4
25918,15836,119,1
25919,19129,62,1
25920,5827,477,1
25921,2392,5,4
25922,8014,56,1
25923,7100,192,4
25924,11516,396,1
25925,18876,410,1
25926,10164,24,4
25927,16814,156,2
25928,13047,85,2
25929,12995,346,2
25930,6280,3,1
25931,7220,417,2
25932,15796,390,4
25933,5558,449,1
25934,8567,371,4
25935,15319,238,4
25936,13935,88,2
25937,5456,296,1
25938,11785,177,1
25939,6487,488,4
25940,16257,121,1
25941,6913,104,1
25942,17728,435,1
25943,8864,80,1
25944,1440,339,1
25945,6717,402,1
25946,12354,330,1
25947,11385,180,2
25948,13,122,2
25949,12913,306,1
25950,2486,425,1
25951,6865,249,3
25952,2935,258,2
25953,1367,132,4
25954,16525,487,4
25955,8008,228,3
25956,2586,115,1
25957,9895,53,3
25958,14488,202,2
25959,11803,72,1
25960,19053,32,1
25961,5473,57,3
25962,16191,41,4
25963,1694,470,2
25964,18149,286,3
25965,3054,383,3
25966,10597,392,3
25967,11590,140,1
25968,1193,472,3
25969,9618,268,3
25970,2750,3,2
25971,6653,142,4
25972,16236,173,1
25973,17055,134,2
25974,9268,219,2
25975,10622,438,4
25976,6778,44,4
25977,3231,14,2
25978,7178,439,2
25979,15346,310,2
25980,16719,446,2
25981,5440,489,2
25982,12567,328,2
25983,16805,359,4
25984,3974,456,1
25985,6640,404,2
25986,9930,332,1
25987,18416,188,2
25988,10917,238,3
25989,2504,456,2
25990,4491,302,4
25991,3461,382,1
25992,11136,497,1
25993,10551,387,2
25994,18071,216,2
25995,13206,11,1
25996,4714,324,1
25997,12218,202,2
25998,1796,446,2
25999,9751,210,4
26000,2181,123,1
26001,15980,449,3
26002,10466,65,1
26003,3520,94,4
26004,5069,215,2
26005,4627,45,2
26006,11656,500,1
26007,4773,224,3
26008,11195,477,3
26009,19266,145,1
26010,2358,333,2
26011,19779,323,2
26012,2502,310,3
26013,8790,251,3
26014,15453,209,2
26015,9129,248,4
26016,13286,47,2
26017,814,204,1
26018,549,302,4
26019,13372,288,3
26020,5385,348,1
26021,9857,450,4
26022,10581,452,1
26023,12926,289,1
26024,16783,474,1
26025,2984,39,1
26026,4623,100,2
26027,16318,100,3
26028,1542,407,4
26029,7394,205,3
26030,11385,458,3
26031,9984,397,2
26032,8683,98,2
26033,12579,253,1
26034,12710,422,3
26035,3162,423,1
26036,9936,383,2
26037,12352,451,3
26038,12157,14,3
26039,15582,148,2
26040,2665,141,3
26041,1429,294,2
26042,5599,108,1
26043,9701,375,2
26044,15329,439,4
26045,13992,271,4
26046,163,260,2
26047,7749,445,4
26048,2853,87,4
26049,3543,385,3
26050,11788,17,1
26051,7207,193,1
26052,11770,233,4
26053,10123,158,3
26054,794,264,2
26055,10643,56,1
26056,18941,152,3
26057,12374,251,1
26058,17425,273,1
26059,106,38,4
26060,17270,122,4
26061,16276,373,3
26062,14020,194,4
26063,476,330,3
26064,11091,35,1
26065,12960,73,3
26066,5870,438,2
26067,1878,113,3
26068,6398,176,2
26069,5703,420,4
26070,13007,469,2
26071,6060,31,1
26072,11905,337,2
26073,3018,209,3
26074,19495,323,4
26075,13537,118,3
26076,1995,374,4
26077,8134,325,1
26078,5944,347,1
26079,1631,174,4
26080,2559,363,1
26081,6475,160,3
26082,3914,373,1
26083,7483,438,3
26084,13632,228,2
26085,17891,177,4
26086,16783,411,4
26087,566,355,3
26088,11479,430,2
26089,8133,236,4
26090,12145,6,4
26091,10500,246,4
26092,12117,273,1
26093,4472,98,2
26094,2442,375,3
26095,11146,104,2
26096,5915,442,4
26097,13890,396,4
26098,6302,99,3
26099,7969,336,4
26100,4490,320,2
26101,6198,393,2
26102,16915,199,3
26103,18473,161,1
26104,7472,174,4
26105,12532,394,4
26106,7131,471,2
26107,4928,277,4
26108,1837,35,4
26109,16087,351,2
26110,2266,499,3
26111,17955,410,1
26112,3861,263,2
26113,18591,49,2
26114,12216,65,4
26115,10059,135,1
26116,12763,315,2
26117,6280,150,4
26118,4517,304,3
26119,2589,157,1
26120,2705,267,4
26121,18740,405,2
26122,7527,65,1
26123,10468,488,1
26124,12532,33,1
26125,8288,59,1
26126,1422,440,2
26127,17318,427,3
26128,18622,378,2
26129,4228,238,2
26130,17437,483,2
26131,19752,39,2
26132,10553,101,2
26133,7387,350,2
26134,15666,48,3
26135,17622,82,1
26136,616,107,2
26137,2423,456,3
26138,733,269,4
26139,11399,448,4
26140,15584,264,1
26141,1187,260,1
26142,3168,89,4
26143,13980,460,4
26144,2556,359,4
26145,15411,483,4
26146,3077,4,1
26147,5594,496,4
26148,19657,351,4
26149,13505,380,2
26150,14684,408,1
26151,2239,341,1
26152,8939,262,2
26153,11146,228,3
26154,15201,100,3
26155,19443,221,2
26156,19778,301,3
26157,7170,351,1
26158,9939,108,3
26159,12682,322,4
26160,7541,353,1
26161,1748,432,2
26162,1716,146,4
26163,3738,475,1
26164,5551,485,1
26165,18480,420,4
26166,2865,343,2
26167,10039,11,4
26168,2742,187,1
26169,966,486,1
26170,13293,433,3
26171,4829,217,1
26172,4094,491,2
26173,10465,478,2
26174,13756,486,3
26175,13488,269,1
26176,2541,100,4
26177,11796,274,3
26178,1175,358,4
26179,19915,344,4
26180,6008,187,3
26181,9567,400,3
26182,6776,385,3
26183,5703,208,3
26184,6631,101,1
26185,13920,104,1
26186,12976,351,3
26187,8400,1,3
26188,13175,136,1
26189,19667,233,4
26190,6652,295,1
26191,11968,193,3
26192,12021,342,2
26193,14713,367,3
26194,18265,337,4
26195,16989,231,4
26196,5478,268,3
26197,9720,296,2
26198,3235,38,1
26199,6880,20,3
26200,12366,287,3
26201,2581,128,4
26202,1231,68,1
26203,15127,122,2
26204,136,233,2
26205,1107,398,2
26206,2255,258,1
26207,2373,483,1
26208,9404,92,2
26209,5307,434,4
26210,1330,163,2
26211,13228,295,3
26212,16685,386,3
26213,6299,300,3
26214,6228,112,4
26215,5931,109,2
26216,4938,77,2
26217,1440,384,3
26218,12515,13,1
26219,17259,421,3
26220,2658,397,3
26221,18459,485,2
26222,933,168,4
26223,17723,158,4
26224,12359,164,2
26225,17277,139,2
26226,19476,291,4
26227,2652,59,2
26228,4340,170,3
26229,17128,275,1
26230,17981,324,1
26231,17123,171,3
26232,11973,196,2
26233,15817,469,3
26234,15293,271,1
26235,6163,283,2
26236,5720,293,4
26237,5616,316,4
26238,9368,71,4
26239,16721,152,4
26240,3734,316,4
26241,4415,338,1
26242,910,311,2
26243,19933,344,1
26244,5047,331,1
26245,18449,289,2
26246,15854,153,4
26247,18142,258,3
26248,15890,371,1
26249,9704,182,2
26250,8356,75,3
26251,18864,31,4
26252,13596,5,2
26253,4689,141,2
26254,19832,357,2
26255,15674,424,4
26256,8117,53,3
26257,14499,477,3
26258,18082,455,1
26259,7977,389,3
26260,8395,234,3
26261,4951,280,2
26262,18121,225,4
26263,5098,176,1
26264,2736,60,3
26265,641,125,3
26266,914,242,4
26267,18337,108,1
26268,8328,302,3
26269,2630,315,1
26270,7319,383,1
26271,840,142,2
26272,17644,191,3
26273,15606,470,4
26274,19777,344,4
26275,14153,396,3
26276,3253,43,2
26277,6732,66,3
26278,4131,449,2
26279,13587,285,2
26280,5514,476,2
26281,9622,364,1
26282,9988,356,2
26283,6030,67,4
26284,12942,152,3
26285,7103,392,4
26286,4479,85,4
26287,17673,314,4
26288,2780,15,2
26289,16181,471,2
26290,12493,57,4
26291,777,183,2
26292,3420,375,3
26293,995,143,2
26294,14741,494,2
26295,4018,19,2
26296,4168,360,4
26297,17002,52,3
26298,3762,128,1
26299,12710,181,2
26300,2492,136,1
26301,2165,483,1
26302,12595,83,2
26303,16496,179,1
26304,16305,453,1
26305,4759,47,1
26306,11718,388,1
26307,792,369,4
26308,12129,121,3
26309,3554,428,3
26310,129,221,3
26311,16626,374,2
26312,18111,349,3
26313,19681,155,4
26314,16263,203,3
26315,18837,208,4
26316,3276,134,4
26317,16987,210,2
26318,8748,234,2
26319,9121,220,2
26320,4541,224,1
26321,484,470,2
26322,8962,433,4
26323,19367,145,4
26324,15107,380,2
26325,15988,290,4
26326,14456,112,3
26327,8129,409,1
26328,15412,159,3
26329,17911,134,3
26330,13821,443,2
26331,5642,420,1
26332,16269,121,1
26333,11147,150,1
26334,2295,254,3
26335,1488,175,3
26336,17827,121,4
26337,1217,103,3
26338,10505,70,1
26339,3710,1,1
26340,10117,479,3
26341,12793,260,1
26342,1984,346,4
26343,6403,238,4
26344,19974,162,4
26345,18541,106,1
26346,494,499,2
26347,7764,447,4
26348,10692,410,4
26349,5794,206,2
26350,19440,5,2
26351,16282,12,1
26352,4316,485,1
26353,17885,310,1
26354,18660,126,1
26355,18408,48,3
26356,18445,280,2
26357,12725,481,4
26358,7153,152,4
26359,3988,149,3
26360,14637,260,1
26361,7595,454,4
26362,4766,413,2
26363,10091,47,1
26364,2128,354,1
26365,12171,459,1
26366,9400,40,3
26367,17729,195,2
26368,18940,316,3
26369,2900,153,1
26370,11840,181,3
26371,17519,173,2
26372,12381,43,4
26373,7631,198,2
26374,7465,283,2
26375,5598,42,3
26376,13483,422,1
26377,4013,489,2
26378,4386,142,4
26379,7545,303,4
26380,16334,312,4
26381,17302,282,3
26382,18314,401,1
26383,1469,228,2
26384,18995,365,3
26385,17750,348,3
26386,12100,194,1
26387,11633,431,2
26388,14867,309,2
26389,2635,310,1
26390,14971,429,1
26391,16479,445,1
26392,17705,49,1
26393,4535,134,3
26394,14886,272,1
26395,3532,153,2
26396,8687,271,3
26397,3109,310,3
26398,5313,431,1
26399,19931,192,1
26400,15267,433,3
26401,19347,330,2
26402,12163,281,1
26403,19313,145,4
26404,6076,143,4
26405,2559,174,3
