review_id,order_id,customer_id,restaurant_id,rating,review_text
4677,12332,792,8,2,Good
4678,6804,925,94,3,Good
4679,4791,229,45,3,Good
4680,14075,882,29,1,Good
4681,10570,953,36,3,Good
4682,7937,641,80,2,Good
4683,6934,476,55,1,Good
4684,5316,33,52,3,Good
4685,12614,946,45,3,Good
4686,13808,248,17,3,Good
4687,1337,426,58,5,Good
4688,1384,158,27,3,Good
4689,10503,168,16,5,Good
4690,19610,227,63,5,Good
4691,15174,290,2,4,Good
4692,7834,701,66,3,Good
4693,7754,492,4,5,Good
4694,13365,568,53,2,Good
4695,8263,732,40,5,Good
4696,9672,405,33,1,Good
4697,11198,824,36,4,Good
4698,6025,498,58,1,Good
4699,15360,327,93,3,Good
4700,4430,209,34,5,Good
4701,17345,141,35,4,Good
4702,15134,383,87,3,Good
4703,18099,348,4,5,Good
4704,16344,78,4,3,Good
4705,13066,758,98,1,Good
4706,10592,652,76,4,Good
4707,15338,148,65,5,Good
4708,228,565,48,4,Good
4709,7367,613,13,2,Good
4710,1131,855,5,4,Good
4711,2622,312,59,1,Good
4712,11354,533,25,2,Good
4713,6554,344,23,1,Good
4714,16285,329,32,1,Good
4715,1165,976,17,4,Good
4716,18671,283,58,4,Good
4717,4611,709,74,3,Good
4718,2562,210,53,5,Good
4719,18528,631,51,2,Good
4720,2052,731,86,3,Good
4721,11387,704,26,4,Good
4722,13537,822,49,1,Good
4723,679,750,21,4,Good
4724,18024,801,65,3,Good
4725,1043,321,34,2,Good
4726,18596,106,25,5,Good
4727,3779,473,26,1,Good
4728,13533,98,66,5,Good
4729,4156,103,89,5,Good
4730,7670,378,62,1,Good
4731,8100,438,60,1,Good
4732,15138,15,99,2,Good
4733,15655,322,74,2,Good
4734,11820,387,66,5,Good
4735,18752,686,30,1,Good
4736,2310,306,7,3,Good
4737,3036,118,86,2,Good
4738,10413,258,17,5,Good
4739,4060,716,1,4,Good
4740,8831,283,41,4,Good
4741,8652,122,66,1,Good
4742,9226,604,27,1,Good
4743,16805,925,17,2,Good
4744,9704,70,50,4,Good
4745,8570,882,10,4,Good
4746,5513,138,88,2,Good
4747,15551,304,61,1,Good
4748,17006,554,71,3,Good
4749,14006,946,92,1,Good
4750,2263,24,17,1,Good
4751,19725,799,9,2,Good
4752,950,950,80,5,Good
4753,4899,866,25,4,Good
4754,3094,764,95,5,Good
4755,9311,671,31,4,Good
4756,17567,335,28,5,Good
4757,5371,158,83,1,Good
4758,5823,623,66,4,Good
4759,16807,510,98,5,Good
4760,16631,829,56,3,Good
4761,3356,990,49,5,Good
4762,4821,520,62,4,Good
4763,13932,796,70,1,Good
4764,16841,66,7,4,Good
4765,19757,193,58,4,Good
4766,8135,159,42,3,Good
4767,19272,364,48,2,Good
4768,3304,761,45,4,Good
4769,18310,257,89,4,Good
4770,1193,281,86,5,Good
4771,8980,220,26,1,Good
4772,5993,220,26,5,Good
4773,17162,558,76,4,Good
4774,9458,138,20,1,Good
4775,8390,751,52,2,Good
4776,17095,989,19,5,Good
4777,3177,470,81,5,Good
4778,16449,420,23,3,Good
4779,11507,531,73,3,Good
4780,4104,483,77,3,Good
4781,8195,40,100,5,Good
4782,15725,907,43,1,Good
4783,19105,343,19,3,Good
4784,4119,560,70,3,Good
4785,6763,682,80,3,Good
4786,17416,197,89,4,Good
4787,18889,17,82,5,Good
4788,16756,240,87,3,Good
4789,12348,315,4,3,Good
4790,14482,892,43,1,Good
4791,11788,849,95,4,Good
4792,18304,743,77,1,Good
4793,19699,490,66,5,Good
4794,68,497,62,2,Good
4795,8882,231,22,3,Good
4796,8741,157,64,4,Good
4797,14623,833,15,3,Good
4798,4728,894,96,2,Good
4799,18674,14,41,3,Good
4800,11052,540,60,1,Good
4801,1456,190,78,5,Good
4802,12581,886,16,4,Good
4803,1712,34,13,1,Good
4804,2469,734,26,4,Good
4805,10425,248,67,2,Good
4806,11186,571,39,5,Good
4807,10561,85,27,3,Good
4808,4329,508,26,5,Good
4809,13048,342,48,3,Good
4810,11671,664,48,5,Good
4811,8052,2,14,1,Good
4812,9026,486,68,2,Good
4813,12881,561,85,2,Good
4814,16259,833,18,5,Good
4815,16057,271,98,5,Good
4816,1000,346,77,4,Good
4817,19438,646,25,1,Good
4818,4825,847,72,3,Good
4819,9157,571,7,4,Good
4820,12963,907,84,5,Good
4821,1190,726,31,1,Good
4822,4720,479,52,4,Good
4823,13747,709,32,4,Good
4824,19592,498,70,2,Good
4825,16538,260,67,5,Good
4826,14867,207,56,1,Good
4827,5125,136,11,5,Good
4828,1110,65,50,5,Good
4829,9012,650,98,5,Good
4830,15611,567,100,3,Good
4831,11673,464,51,4,Good
4832,8612,89,46,2,Good
4833,2705,254,82,1,Good
4834,17606,458,95,2,Good
4835,18680,43,57,1,Good
4836,5363,415,20,1,Good
4837,7878,961,38,5,Good
4838,18572,853,55,1,Good
4839,5450,719,92,2,Good
4840,15345,861,86,4,Good
4841,18956,216,59,1,Good
4842,13284,515,14,4,Good
4843,2063,292,38,2,Good
4844,13016,339,79,4,Good
4845,15179,601,78,2,Good
4846,12073,125,64,5,Good
4847,6251,374,73,5,Good
4848,192,469,17,2,Good
4849,5202,629,72,5,Good
4850,17102,755,85,4,Good
4851,9569,960,23,1,Good
4852,18934,64,14,4,Good
4853,16643,702,41,5,Good
4854,16038,170,16,4,Good
4855,13934,876,2,4,Good
4856,18512,437,2,4,Good
4857,496,633,10,3,Good
4858,13286,819,87,5,Good
4859,977,316,76,1,Good
4860,15100,965,43,3,Good
4861,6700,75,55,4,Good
4862,17126,61,56,4,Good
4863,8673,840,78,4,Good
4864,1856,874,80,5,Good
4865,17542,382,99,3,Good
4866,16387,570,81,4,Good
4867,19059,84,49,3,Good
4868,531,422,67,4,Good
4869,3752,461,75,4,Good
4870,5778,29,79,3,Good
4871,1178,15,66,5,Good
4872,1545,696,86,5,Good
4873,7738,61,30,3,Good
4874,10823,368,76,5,Good
4875,5334,857,76,4,Good
4876,5828,939,93,3,Good
4877,6686,863,34,5,Good
4878,126,170,15,1,Good
4879,17763,936,70,1,Good
4880,9267,99,70,2,Good
4881,6191,991,30,1,Good
4882,1728,835,40,1,Good
4883,12915,454,46,3,Good
4884,10859,601,83,2,Good
4885,16604,216,11,1,Good
4886,18074,167,72,5,Good
4887,9813,9,39,5,Good
4888,11743,536,19,2,Good
4889,339,146,17,2,Good
4890,5702,696,100,3,Good
4891,6852,345,46,4,Good
4892,15667,53,5,1,Good
4893,1505,445,2,3,Good
4894,17410,319,57,3,Good
4895,7717,626,84,4,Good
4896,5243,899,37,4,Good
4897,1574,455,15,5,Good
4898,14356,760,57,5,Good
4899,10605,931,86,3,Good
4900,6469,834,89,1,Good
4901,18889,476,92,5,Good
4902,13189,407,95,5,Good
4903,16643,878,52,3,Good
4904,10780,124,42,1,Good
4905,13613,170,88,3,Good
4906,11765,276,20,3,Good
4907,18861,311,43,3,Good
4908,2134,533,85,5,Good
4909,16992,291,7,5,Good
4910,18632,801,97,1,Good
4911,18981,983,98,2,Good
4912,3003,670,27,1,Good
4913,8145,422,96,3,Good
4914,19954,70,22,2,Good
4915,8261,635,92,5,Good
4916,10855,482,35,5,Good
4917,16237,726,49,1,Good
4918,19559,817,67,5,Good
4919,15318,589,22,5,Good
4920,11514,646,51,2,Good
4921,19631,419,99,3,Good
4922,9096,79,18,4,Good
4923,19948,423,95,3,Good
4924,2316,610,50,2,Good
4925,8226,698,39,1,Good
4926,7704,276,91,1,Good
4927,10787,116,23,4,Good
4928,16565,902,63,2,Good
4929,3706,698,78,2,Good
4930,8924,483,79,4,Good
4931,8031,53,22,3,Good
4932,15166,473,79,2,Good
4933,4401,743,83,2,Good
4934,8858,756,60,4,Good
4935,2887,170,80,3,Good
4936,12244,68,42,3,Good
4937,7968,773,32,2,Good
4938,6934,147,68,5,Good
4939,18076,580,100,3,Good
4940,9888,68,13,5,Good
4941,5328,589,85,5,Good
4942,18052,294,2,3,Good
4943,16370,352,68,3,Good
4944,16124,143,6,4,Good
4945,3612,327,98,4,Good
4946,7106,716,97,3,Good
4947,6779,488,29,5,Good
4948,19622,569,49,5,Good
4949,10805,363,96,3,Good
4950,17974,325,99,3,Good
4951,16083,17,49,4,Good
4952,10319,849,46,5,Good
4953,2637,952,21,2,Good
4954,14157,27,4,2,Good
4955,13934,684,13,5,Good
4956,4972,291,5,2,Good
4957,15509,685,55,4,Good
4958,8818,228,93,4,Good
4959,7794,409,56,1,Good
4960,8902,319,17,2,Good
4961,13655,965,76,1,Good
4962,18733,73,12,3,Good
4963,4446,288,35,4,Good
4964,15360,107,58,4,Good
4965,3151,601,22,5,Good
4966,10134,351,5,5,Good
4967,9447,637,29,5,Good
4968,8777,66,39,4,Good
4969,17598,871,2,4,Good
4970,2460,607,15,2,Good
4971,6171,586,23,1,Good
4972,13318,62,73,1,Good
4973,14238,176,63,4,Good
4974,6639,593,77,2,Good
4975,2004,516,70,4,Good
4976,8140,576,25,3,Good
4977,8137,414,86,4,Good
4978,331,755,87,4,Good
4979,8328,998,8,4,Good
4980,17070,253,9,3,Good
4981,10917,539,42,5,Good
4982,5760,220,1,1,Good
4983,4766,699,71,1,Good
4984,10366,822,69,3,Good
4985,5585,546,24,5,Good
4986,19808,629,84,1,Good
4987,2699,667,98,5,Good
4988,2829,286,8,3,Good
4989,4195,438,49,2,Good
4990,11549,179,72,2,Good
4991,4412,841,54,4,Good
4992,15251,512,25,3,Good
4993,15585,656,43,4,Good
4994,12113,728,74,1,Good
4995,268,581,22,3,Good
4996,18542,285,33,2,Good
4997,18489,666,58,5,Good
4998,12631,54,73,2,Good
4999,14194,572,78,2,Good
5000,7870,916,93,4,Good
5001,11593,394,14,3,Good
5002,340,286,22,4,Good
5003,15745,818,47,5,Good
5004,19254,758,65,4,Good
5005,18432,541,25,5,Good
5006,9684,4,28,4,Good
5007,7521,790,38,5,Good
5008,12619,683,15,5,Good
5009,18775,975,75,3,Good
5010,10267,854,52,5,Good
5011,9920,96,43,2,Good
5012,4063,673,8,4,Good
5013,17110,943,64,3,Good
5014,6129,987,45,3,Good
5015,5014,268,16,3,Good
5016,844,854,22,3,Good
5017,9493,42,100,4,Good
5018,14108,208,35,2,Good
5019,9857,212,36,2,Good
5020,728,375,89,1,Good
5021,10975,891,19,1,Good
5022,16170,352,2,2,Good
5023,718,776,82,5,Good
5024,5559,624,99,2,Good
5025,10414,963,43,5,Good
5026,11969,235,21,5,Good
5027,2307,132,17,3,Good
5028,16497,824,1,1,Good
5029,19131,666,41,1,Good
5030,19205,678,26,4,Good
5031,5331,864,28,1,Good
5032,15820,787,88,2,Good
5033,1908,95,6,5,Good
5034,2445,134,67,3,Good
5035,6191,799,87,4,Good
5036,18563,356,76,5,Good
5037,8711,89,13,2,Good
5038,5796,939,50,2,Good
5039,15841,375,58,1,Good
5040,16373,736,57,2,Good
5041,369,916,35,3,Good
5042,9704,744,18,4,Good
5043,1423,753,58,3,Good
5044,5418,835,59,2,Good
5045,12095,258,56,2,Good
5046,10537,235,33,3,Good
5047,1922,792,69,3,Good
5048,353,782,66,5,Good
5049,6957,25,44,1,Good
5050,1451,516,37,5,Good
5051,12161,993,85,5,Good
5052,5553,45,49,4,Good
5053,378,430,2,4,Good
5054,13389,501,95,1,Good
5055,19925,756,5,3,Good
5056,7617,268,59,5,Good
5057,1662,402,30,1,Good
5058,14436,602,71,3,Good
5059,7100,448,40,5,Good
5060,12728,887,83,5,Good
5061,14841,913,82,5,Good
5062,1660,775,3,2,Good
5063,19094,501,76,1,Good
5064,13067,859,69,5,Good
5065,1381,111,41,3,Good
5066,8511,137,94,5,Good
5067,15922,900,68,4,Good
5068,15468,577,55,5,Good
5069,18514,662,27,2,Good
5070,9244,213,20,1,Good
5071,3633,818,2,4,Good
5072,13782,760,6,2,Good
5073,8453,740,86,5,Good
5074,14757,337,53,5,Good
5075,14538,454,12,1,Good
5076,6836,122,65,4,Good
5077,19935,613,72,2,Good
5078,9374,137,36,1,Good
5079,18743,709,39,1,Good
5080,10714,817,70,3,Good
5081,3157,831,42,4,Good
5082,5186,936,88,3,Good
5083,1836,560,7,3,Good
5084,9990,301,92,3,Good
5085,1096,247,36,2,Good
5086,19839,93,26,3,Good
5087,13234,599,84,1,Good
5088,14083,667,56,4,Good
5089,14899,477,2,2,Good
5090,2773,710,51,1,Good
5091,17836,288,27,5,Good
5092,12188,577,43,1,Good
5093,17332,161,79,5,Good
5094,1021,952,42,1,Good
5095,12811,617,54,2,Good
5096,14491,803,99,1,Good
5097,7492,668,8,1,Good
5098,12737,228,21,5,Good
5099,11300,994,69,1,Good
5100,6913,688,85,2,Good
5101,6157,384,62,1,Good
5102,6673,122,84,1,Good
5103,3126,57,9,2,Good
5104,1771,854,53,4,Good
5105,1351,850,60,4,Good
5106,16807,823,62,5,Good
5107,1807,289,42,1,Good
5108,4976,958,99,4,Good
5109,15068,193,76,3,Good
5110,16859,876,11,2,Good
5111,3411,336,28,4,Good
5112,18761,950,64,4,Good
5113,5275,263,5,5,Good
5114,5968,165,51,5,Good
5115,17849,155,61,1,Good
5116,12735,52,74,2,Good
5117,10897,926,82,2,Good
5118,16328,480,79,4,Good
5119,3097,806,59,5,Good
5120,232,50,23,4,Good
5121,9863,705,89,5,Good
5122,18384,333,40,3,Good
5123,726,787,96,3,Good
5124,8306,55,90,5,Good
5125,11496,99,34,3,Good
5126,18944,747,80,2,Good
5127,123,588,7,1,Good
5128,11807,597,39,2,Good
5129,4487,200,23,2,Good
5130,7928,233,34,3,Good
5131,5061,699,54,3,Good
5132,6996,406,35,5,Good
5133,8823,239,3,1,Good
5134,3161,453,85,4,Good
5135,2023,939,99,1,Good
5136,5125,45,18,1,Good
5137,12012,536,80,4,Good
5138,17692,856,39,2,Good
5139,1918,695,8,4,Good
5140,9794,109,12,2,Good
5141,12663,503,26,2,Good
5142,17826,813,19,2,Good
5143,10684,793,83,2,Good
5144,8909,57,90,3,Good
5145,12220,632,85,1,Good
5146,19381,689,83,3,Good
5147,19162,226,22,4,Good
5148,13719,582,1,3,Good
5149,16432,899,41,5,Good
5150,5840,110,93,2,Good
5151,2157,957,31,3,Good
5152,13419,15,56,2,Good
5153,10980,483,45,3,Good
5154,1189,968,65,4,Good
5155,13110,418,93,3,Good
5156,9616,877,48,1,Good
5157,16218,128,27,2,Good
5158,10777,949,85,5,Good
5159,6955,96,33,5,Good
5160,19312,671,27,1,Good
5161,7828,56,8,2,Good
5162,8676,632,3,2,Good
5163,6210,878,48,3,Good
5164,9797,784,49,5,Good
5165,11209,852,95,4,Good
5166,16164,877,3,2,Good
5167,17388,997,83,4,Good
5168,1735,880,60,3,Good
5169,19354,746,94,1,Good
5170,2660,75,2,4,Good
5171,8229,693,93,5,Good
5172,13885,737,56,3,Good
5173,1518,941,24,3,Good
5174,5572,188,3,5,Good
5175,14377,641,37,4,Good
5176,13672,148,76,2,Good
5177,18345,333,35,4,Good
5178,12980,939,38,2,Good
5179,9469,197,93,2,Good
5180,11333,641,89,5,Good
5181,14582,760,5,1,Good
5182,7635,557,25,5,Good
5183,11463,316,25,3,Good
5184,4949,483,84,1,Good
5185,16807,747,64,2,Good
5186,10724,496,25,2,Good
5187,18924,559,1,3,Good
5188,5591,675,3,1,Good
5189,2560,547,38,1,Good
5190,18619,824,90,4,Good
5191,10359,776,86,1,Good
5192,1730,119,70,5,Good
5193,18909,123,58,2,Good
5194,2274,821,63,3,Good
5195,17137,225,17,5,Good
5196,16573,802,24,1,Good
5197,17715,854,4,5,Good
5198,19697,43,91,4,Good
5199,11729,476,28,5,Good
5200,17666,449,6,5,Good
5201,11707,205,4,4,Good
5202,10788,704,17,3,Good
5203,15774,393,21,2,Good
5204,16509,994,92,5,Good
5205,2589,758,3,2,Good
5206,18727,978,94,1,Good
5207,16959,757,2,4,Good
5208,6439,460,70,4,Good
5209,6887,548,74,3,Good
5210,2654,126,93,3,Good
5211,7577,777,74,3,Good
5212,9821,256,36,2,Good
5213,11792,446,75,2,Good
5214,10196,750,30,4,Good
5215,4859,719,50,5,Good
5216,8851,383,45,4,Good
5217,2285,434,20,4,Good
5218,13559,507,92,5,Good
5219,8182,322,78,4,Good
5220,19167,593,22,2,Good
5221,16968,998,98,4,Good
5222,12312,588,72,4,Good
5223,18028,767,67,3,Good
5224,13091,222,58,5,Good
5225,10812,471,79,3,Good
5226,763,199,54,4,Good
5227,10686,452,46,4,Good
5228,14094,525,76,2,Good
5229,17192,70,65,2,Good
5230,18113,549,30,4,Good
5231,11289,703,41,3,Good
5232,6914,433,72,4,Good
5233,18181,484,58,3,Good
5234,18615,737,36,1,Good
5235,14014,782,8,4,Good
5236,841,178,89,4,Good
5237,12424,51,15,2,Good
5238,9422,799,86,5,Good
5239,5874,551,94,5,Good
5240,4462,951,96,4,Good
5241,12423,757,100,1,Good
5242,739,594,35,4,Good
5243,14132,961,58,5,Good
5244,11478,752,95,5,Good
5245,1650,258,70,5,Good
5246,14442,327,66,2,Good
5247,3940,139,59,2,Good
5248,13041,493,70,4,Good
5249,8697,10,47,3,Good
5250,14443,730,92,4,Good
5251,6782,624,53,1,Good
5252,18123,225,41,4,Good
5253,3312,312,69,5,Good
5254,17645,612,2,5,Good
5255,11291,675,36,1,Good
5256,7677,16,77,2,Good
5257,6634,351,78,4,Good
5258,4753,346,77,2,Good
5259,7229,146,60,4,Good
5260,8063,347,57,5,Good
5261,19579,837,93,3,Good
5262,13106,114,73,1,Good
5263,16751,278,59,4,Good
5264,1846,933,63,2,Good
5265,11971,159,31,1,Good
5266,9118,976,38,4,Good
5267,2265,300,71,4,Good
5268,12713,692,87,3,Good
5269,6184,549,41,5,Good
5270,1967,996,37,2,Good
5271,10818,298,3,2,Good
5272,8369,385,65,2,Good
5273,19974,27,4,5,Good
5274,18431,308,71,2,Good
5275,6927,459,77,2,Good
5276,16258,125,31,1,Good
5277,10592,125,47,5,Good
5278,18182,563,17,4,Good
5279,8547,614,98,4,Good
5280,14010,166,21,5,Good
5281,8268,67,38,1,Good
5282,7845,619,9,5,Good
5283,12581,953,32,5,Good
5284,14118,325,2,1,Good
5285,3831,806,98,4,Good
5286,2845,238,58,3,Good
5287,140,381,92,2,Good
5288,2976,563,32,3,Good
5289,17274,584,94,2,Good
5290,11136,268,83,5,Good
5291,1544,915,11,5,Good
5292,17154,16,67,5,Good
5293,9216,590,19,5,Good
5294,10970,906,37,5,Good
5295,15273,548,69,4,Good
5296,15190,697,44,2,Good
5297,11881,491,53,5,Good
5298,11748,910,64,4,Good
5299,18485,283,28,3,Good
5300,17513,698,94,3,Good
5301,12086,619,45,2,Good
5302,3894,238,32,4,Good
5303,6843,383,4,5,Good
5304,8675,675,59,4,Good
5305,1629,114,60,4,Good
5306,15681,137,15,4,Good
5307,3076,855,80,1,Good
5308,3297,700,95,4,Good
5309,12022,611,68,2,Good
5310,5301,836,89,1,Good
5311,5292,613,15,4,Good
5312,10818,340,13,3,Good
5313,1117,624,36,2,Good
5314,3436,112,68,1,Good
5315,15632,564,92,5,Good
5316,1992,123,58,5,Good
5317,9198,622,97,4,Good
5318,14007,450,14,5,Good
5319,12621,614,14,1,Good
5320,1498,338,26,2,Good
5321,395,852,55,2,Good
5322,1313,140,40,1,Good
5323,4100,934,98,2,Good
5324,4605,473,37,5,Good
5325,13798,143,21,3,Good
5326,12116,478,30,1,Good
5327,16584,453,7,3,Good
5328,7907,51,44,5,Good
5329,1389,15,57,3,Good
5330,16221,622,88,4,Good
5331,2950,379,35,4,Good
5332,13526,391,37,5,Good
5333,365,357,47,2,Good
5334,10703,869,43,2,Good
5335,7145,883,58,1,Good
5336,13967,327,68,4,Good
5337,12001,557,19,2,Good
5338,4539,844,92,3,Good
5339,15455,896,94,1,Good
5340,7968,500,1,5,Good
5341,18367,157,58,2,Good
5342,5951,968,10,4,Good
5343,17163,154,38,1,Good
5344,15354,883,68,3,Good
5345,19090,758,6,1,Good
5346,963,91,14,5,Good
5347,3223,219,45,3,Good
5348,8320,567,42,1,Good
5349,11001,406,98,4,Good
5350,9580,236,47,5,Good
5351,1346,358,56,2,Good
5352,15682,605,59,4,Good
5353,4491,56,10,3,Good
5354,13843,742,76,4,Good
5355,17069,393,35,5,Good
5356,4998,266,56,3,Good
5357,3810,991,6,5,Good
5358,3371,966,12,5,Good
5359,5106,728,79,3,Good
5360,5791,705,58,4,Good
5361,9910,169,83,3,Good
5362,19581,365,59,5,Good
5363,15050,238,41,3,Good
5364,6959,596,89,3,Good
5365,4810,314,78,3,Good
5366,6517,264,67,4,Good
5367,4160,71,97,2,Good
5368,19234,286,55,2,Good
5369,10932,468,91,2,Good
5370,9906,169,43,1,Good
5371,14407,534,38,4,Good
5372,12979,487,75,1,Good
5373,19857,951,6,1,Good
5374,3691,615,69,3,Good
5375,1867,868,71,2,Good
5376,3071,940,2,2,Good
5377,8875,553,70,1,Good
5378,3349,730,63,1,Good
5379,12143,779,16,4,Good
5380,2821,914,18,1,Good
5381,8788,552,49,4,Good
5382,2929,837,27,5,Good
5383,4092,709,17,5,Good
5384,4365,594,42,1,Good
5385,9816,593,94,2,Good
5386,3612,589,91,1,Good
5387,1468,535,28,1,Good
5388,14822,401,91,2,Good
5389,8007,922,84,4,Good
5390,516,529,7,1,Good
5391,14618,532,66,1,Good
5392,8409,597,2,2,Good
5393,18496,465,25,4,Good
5394,10398,965,45,3,Good
5395,235,886,66,4,Good
5396,17176,677,7,5,Good
5397,18624,95,83,1,Good
5398,19672,945,41,5,Good
5399,15178,350,13,2,Good
5400,14639,85,63,3,Good
5401,9669,453,35,4,Good
5402,15710,808,39,4,Good
5403,5356,405,26,3,Good
5404,6241,660,81,2,Good
5405,7425,491,5,5,Good
5406,15817,246,24,4,Good
5407,10669,949,83,1,Good
5408,17627,962,20,3,Good
5409,19404,304,63,5,Good
5410,13886,723,22,1,Good
5411,548,599,41,4,Good
5412,19134,5,50,3,Good
5413,5262,123,86,5,Good
5414,4704,780,83,1,Good
5415,7104,458,72,2,Good
5416,3527,310,26,2,Good
5417,10629,924,16,2,Good
5418,19964,812,23,4,Good
5419,14329,532,97,1,Good
5420,4944,645,50,1,Good
5421,3426,357,84,3,Good
5422,5338,338,70,3,Good
5423,12728,262,35,2,Good
5424,16656,104,35,4,Good
5425,15654,743,82,1,Good
5426,9015,66,5,4,Good
5427,2678,410,97,2,Good
5428,12311,824,36,1,Good
5429,5424,880,35,1,Good
5430,6449,20,92,2,Good
5431,13530,7,40,1,Good
5432,1824,898,72,4,Good
5433,2866,863,65,1,Good
5434,17100,832,4,5,Good
5435,7618,339,63,4,Good
5436,13091,66,63,2,Good
5437,13564,763,73,2,Good
5438,16459,92,100,1,Good
5439,5643,409,50,5,Good
5440,6645,359,26,2,Good
5441,5758,870,65,3,Good
5442,6935,33,78,3,Good
5443,19179,113,83,2,Good
5444,9244,142,51,2,Good
5445,9993,586,9,5,Good
5446,19576,79,19,1,Good
5447,9176,669,67,2,Good
5448,5125,995,95,1,Good
5449,5236,999,10,5,Good
5450,13922,443,80,5,Good
5451,12974,556,19,4,Good
5452,5937,259,6,4,Good
5453,13556,744,18,1,Good
5454,5181,454,23,1,Good
5455,6138,833,50,4,Good
5456,3241,320,85,4,Good
5457,9493,270,45,5,Good
5458,19681,312,61,3,Good
5459,3455,770,80,3,Good
5460,10932,539,16,4,Good
5461,12285,860,3,5,Good
5462,14628,301,44,5,Good
5463,1055,549,52,3,Good
5464,358,246,5,5,Good
5465,6243,817,73,5,Good
5466,12238,184,53,2,Good
5467,5580,900,31,4,Good
5468,3813,236,40,2,Good
5469,13706,992,23,5,Good
5470,19597,957,75,4,Good
5471,6979,165,83,1,Good
5472,13733,736,80,4,Good
5473,8322,375,61,2,Good
5474,4995,779,97,1,Good
5475,16276,602,86,1,Good
5476,9245,432,58,1,Good
5477,15484,806,85,1,Good
5478,6954,27,55,5,Good
5479,12443,301,79,5,Good
5480,19523,560,13,2,Good
5481,4889,19,23,2,Good
5482,7073,43,55,3,Good
5483,15670,256,87,2,Good
5484,3042,80,2,3,Good
5485,18506,643,33,3,Good
5486,13648,951,30,4,Good
5487,11882,232,91,1,Good
5488,16795,634,73,4,Good
5489,16385,388,41,4,Good
5490,369,953,25,4,Good
5491,17686,854,68,4,Good
5492,3161,497,70,1,Good
5493,1896,440,44,4,Good
5494,6765,469,30,1,Good
5495,868,884,92,5,Good
5496,6511,880,86,2,Good
5497,19062,104,3,3,Good
5498,9767,621,33,5,Good
5499,14555,511,37,4,Good
5500,1598,492,38,5,Good
5501,822,572,34,1,Good
5502,8758,247,2,4,Good
5503,13441,907,95,2,Good
5504,16262,469,59,1,Good
5505,4415,999,87,3,Good
5506,12309,992,7,3,Good
5507,18051,972,47,1,Good
5508,9418,203,95,2,Good
5509,16370,216,71,5,Good
5510,18285,954,90,5,Good
5511,11458,825,41,4,Good
5512,8823,784,62,5,Good
5513,14326,514,43,3,Good
5514,7043,332,8,1,Good
5515,19896,140,72,3,Good
5516,4431,482,86,5,Good
5517,5203,49,52,5,Good
5518,16936,138,5,3,Good
5519,8570,832,42,3,Good
5520,19448,894,89,1,Good
5521,13194,756,93,2,Good
5522,16672,263,35,2,Good
5523,10381,500,68,2,Good
5524,5096,909,90,2,Good
5525,9824,381,96,4,Good
5526,1988,126,62,1,Good
5527,12454,3,33,5,Good
5528,85,466,100,1,Good
5529,7341,972,24,5,Good
5530,17270,34,67,4,Good
5531,12570,299,69,4,Good
5532,13171,168,44,1,Good
5533,10076,724,68,1,Good
5534,10169,871,33,5,Good
5535,19603,223,62,5,Good
5536,3384,112,88,2,Good
5537,14095,298,95,1,Good
5538,13365,313,24,4,Good
5539,1594,578,67,4,Good
5540,5755,133,18,3,Good
5541,11358,563,97,1,Good
5542,7838,806,3,1,Good
5543,5385,971,74,1,Good
5544,9538,677,21,5,Good
5545,13824,992,22,5,Good
5546,9186,890,98,1,Good
5547,122,146,99,3,Good
5548,10390,304,33,1,Good
5549,16480,245,99,3,Good
5550,10069,506,45,1,Good
5551,11744,184,6,3,Good
5552,14626,140,22,2,Good
5553,16115,866,47,2,Good
5554,11320,658,61,2,Good
5555,9959,528,98,4,Good
5556,15391,739,44,2,Good
5557,13391,781,7,1,Good
5558,19860,190,6,3,Good
5559,17402,807,99,3,Good
5560,5027,915,37,1,Good
5561,18674,715,40,4,Good
5562,4916,619,30,1,Good
5563,16902,629,53,1,Good
5564,10407,727,83,5,Good
5565,14965,849,84,1,Good
5566,10814,736,66,1,Good
5567,11053,385,62,5,Good
5568,11536,933,78,1,Good
5569,10982,286,37,4,Good
5570,13587,299,75,5,Good
5571,15097,201,17,5,Good
5572,3682,289,70,2,Good
5573,19659,556,62,1,Good
5574,13886,267,73,3,Good
5575,19526,786,1,4,Good
5576,14417,366,50,2,Good
5577,4891,146,10,2,Good
5578,3329,86,90,4,Good
5579,6058,208,40,5,Good
5580,1329,41,99,5,Good
5581,10434,90,5,4,Good
5582,7337,614,87,2,Good
5583,13378,145,64,4,Good
5584,12091,287,80,2,Good
5585,1603,93,52,5,Good
5586,9449,715,23,2,Good
5587,11423,232,56,4,Good
5588,3400,301,97,3,Good
5589,5936,687,81,4,Good
5590,10561,792,81,5,Good
5591,13902,928,74,3,Good
5592,10029,769,67,5,Good
5593,19386,365,14,3,Good
5594,4620,955,28,3,Good
5595,18699,998,42,5,Good
5596,13731,210,64,3,Good
5597,16387,469,58,3,Good
5598,2112,105,68,2,Good
5599,7535,581,15,5,Good
5600,1623,303,88,1,Good
5601,210,959,55,4,Good
5602,11474,461,37,2,Good
5603,12065,475,99,5,Good
5604,14700,562,91,5,Good
5605,893,395,3,2,Good
5606,11133,838,72,1,Good
5607,9302,487,78,3,Good
5608,19116,64,57,1,Good
5609,17196,752,23,4,Good
5610,10183,895,70,4,Good
